"us" "led" "dir" "war2" "warcri" "warcase" "scmedian" "lctdir" "analu" "value" "term" "nyt" "rally2" "crisis" "sgwin" "uswin" "bef75" "scm" "scm2"
"357/0155" "002/1228" 1 0 0 2  0.460 0 0 4 1957 0 0 0 NA  1 1 0.960 0.921600
"357/0185" "002/1246" 0 0 0 0  0.460 0 0 2 1957 0 0 0 NA  1 1 0.960 0.921600
"357/0193" "002/1252" 0 0 0 0  0.460 1 0 2 1957 0 0 0 NA  1 1 0.960 0.921600
"357/0197" "002/1255" 0 0 0 1  0.460 1 0 5 1957 0 0 0 NA  0 1 0.960 0.921600
"357/0235" "002/1283" 1 0 0 0  0.460 0 0 4 1957 0 0 0 NA NA 1 0.960 0.921600
"357/0265" "002/1305" 0 0 0 0  0.460 0 0 2 1957 0 0 0 NA NA 1 0.960 0.921600
"357/0275" "002/1313" 1 0 0 0  0.460 0 0 4 1957 1 0 0  1 NA 1 0.960 0.921600
"357/0301" "002/1332" 1 0 0 0  0.460 0 0 1 1957 0 0 0 NA  0 1 0.960 0.921600
"357/0371" "002/1393" 0 0 0 0  0.460 0 0 1 1957 0 0 0 NA NA 1 0.960 0.921600
"357/0386" "002/1405" 0 0 0 0  0.460 0 0 1 1957 0 0 0 NA  1 1 0.960 0.921600
"357/0399" "002/1414" 0 0 0 0  0.460 0 0 3 1957 0 0 0 NA NA 1 0.960 0.921600
"357/0468" "002/1423" 0 0 0 0  0.460 0 0 3 1957 0 0 0 NA NA 1 0.960 0.921600
"357/0426" "002/1443" 0 0 0 0  0.460 0 0 1 1957 0 0 0 NA NA 1 0.960 0.921600
"357/0433" "002/1448" 0 0 0 0  0.460 0 0 1 1957 0 0 0 NA NA 1 0.960 0.921600
"357/0513" "002/1460" 1 0 0 0  0.460 0 0 3 1957 0 0 0 NA NA 1 0.960 0.921600
"357/0545" "002/1484" 1 0 0 0  0.460 0 0 3 1957 0 0 0 NA NA 1 0.960 0.921600
"357/0449" "002/1488" 1 0 0 0  0.460 0 0 3 1957 1 0 0 NA NA 1 0.960 0.921600
"357/0480" "002/1503" 1 0 0 0  0.460 0 0 1 1957 0 0 0 NA  0 1 0.960 0.921600
"357/0493" "002/1514" 1 0 0 0  0.460 0 0 1 1957 0 0 0 NA  0 1 0.960 0.921600
"357/0504" "002/1523" 0 0 0 0  0.460 0 0 1 1957 0 0 0 NA NA 1 0.960 0.921600
"358/0074" "003/0125" 1 0 0 0  0.500 0 0 1 1958 0 0 0 NA  0 1 1.000 1.000000
"358/0147" "003/0183" 1 0 0 0  0.500 0 0 3 1958 0 0 0 NA  0 1 1.000 1.000000
"358/0217" "003/0251" 1 0 0 0  0.500 0 0 2 1958 0 0 0  1 NA 1 1.000 1.000000
"358/0228" "003/0260" 1 0 0 0  0.500 0 0 2 1958 0 0 0 NA  0 1 1.000 1.000000
"358/0307" "003/0327" 0 0 0 0  0.500 0 0 1 1958 0 0 0 NA  1 1 1.000 1.000000
"358/0415" "003/0407" 1 0 0 0  0.500 0 0 1 1958 0 0 0 NA  0 1 1.000 1.000000
"358/0576" "003/0516" 0 0 0 0  0.500 0 0 1 1958 0 0 0 NA NA 1 1.000 1.000000
"358/0633" "003/0557" 1 0 0 0  0.500 0 0 1 1958 0 0 0 NA NA 1 1.000 1.000000
"359/0001" "003/0585" 0 0 0 0  0.500 1 0 1 1958 0 0 0 NA NA 1 1.000 1.000000
"359/0019" "003/0597" 0 0 0 0  0.500 0 0 1 1958 0 0 0 NA  1 1 1.000 1.000000
"359/0041" "003/0609" 0 0 0 0  0.500 0 0 1 1958 0 0 0 NA  1 1 1.000 1.000000
"359/0102" "003/0662" 0 0 0 2  0.500 0 0 2 1958 0 0 0 NA  1 1 1.000 1.000000
"359/0187" "003/0729" 0 0 0 0  0.500 0 0 1 1958 1 0 0 NA  1 1 1.000 1.000000
"359/0344" "003/0865" 1 0 0 0  0.500 0 0 3 1958 0 0 0 NA NA 1 1.000 1.000000
"359/0360" "003/0877" 0 0 0 0  0.500 0 0 1 1958 1 0 0 NA NA 1 1.000 1.000000
"359/0419" "003/0915" 1 0 0 0  0.500 0 0 1 1958 0 0 0 NA  0 1 1.000 1.000000
"359/0500" "003/0988" 1 0 0 0  0.500 0 0 1 1958 0 0 0 NA  0 1 1.000 1.000000
"359/0535" "003/1012" 1 0 0 0  0.500 0 0 3 1958 0 0 0 NA  0 1 1.000 1.000000
"360/0001" "003/1041" 1 0 0 0  0.500 0 0 1 1958 0 0 0 NA  0 1 1.000 1.000000
"360/0045" "003/1072" 0 0 0 0  0.500 0 0 2 1958 0 0 0 NA NA 1 1.000 1.000000
"360/0072" "003/1090" 0 0 0 0  0.500 0 0 3 1958 1 0 0 NA NA 1 1.000 1.000000
"360/0109" "003/1115" 0 0 0 0  0.500 0 0 3 1958 1 0 0 NA  1 1 1.000 1.000000
"360/0252" "003/1209" 1 0 0 0  0.500 0 0 2 1958 0 0 0 NA NA 1 1.000 1.000000
"360/0264" "003/1217" 1 0 0 0  0.500 0 0 1 1958 0 0 0 NA NA 1 1.000 1.000000
"360/0273" "003/1224" 1 0 0 0  0.500 0 0 1 1958 0 0 0 NA NA 1 1.000 1.000000
"360/0287" "003/1234" 0 0 0 0  0.500 0 0 1 1958 1 0 0 NA NA 1 1.000 1.000000
"360/0315" "003/1265" 1 0 0 0  0.500 0 0 1 1958 0 0 0 NA NA 1 1.000 1.000000
"360/0343" "003/1287" 0 0 0 0  0.500 0 0 1 1958 1 0 0 NA  1 1 1.000 1.000000
"360/0367" "003/1304" 0 0 0 0  0.500 0 0 1 1958 0 0 0 NA  1 1 1.000 1.000000
"360/0395" "003/1323" 0 0 0 0  0.500 0 0 1 1958 0 0 0 NA  1 1 1.000 1.000000
"360/0423" "003/1344" 1 0 0 0  0.500 0 0 3 1958 0 0 0 NA NA 1 1.000 1.000000
"360/0474" "003/1377" 1 0 0 0  0.500 0 0 3 1958 1 0 0 NA  0 1 1.000 1.000000
"360/0525" "003/1407" 1 0 0 0  0.500 1 0 3 1958 0 0 0  0 NA 1 1.000 1.000000
"360/0622" "003/1473" 1 0 0 0  0.500 0 0 3 1958 0 0 0 NA NA 1 1.000 1.000000
"360/0672" "003/1503" 0 0 0 0  0.500 0 0 1 1958 0 0 0 NA NA 1 1.000 1.000000
"360/0684" "003/1512" 1 0 0 0  0.500 0 0 3 1958 1 0 0 NA NA 1 1.000 1.000000
"361/0098" "004/0134" 1 0 0 0  0.500 0 0 1 1959 0 0 0 NA  0 1 1.000 1.000000
"361/0147" "004/0205" 1 0 0 0  0.500 0 0 3 1959 1 0 0 NA NA 1 1.000 1.000000
"361/0199" "004/0242" 1 0 0 0  0.500 0 0 1 1959 0 0 0 NA NA 1 1.000 1.000000
"361/0212" "004/0252" 1 0 0 0  0.500 0 0 1 1959 0 0 0 NA  0 1 1.000 1.000000
"361/0220" "004/0259" 0 0 0 0  0.500 1 0 1 1959 0 0 0 NA  1 1 1.000 1.000000
"361/0234" "004/0268" 1 0 0 0  0.500 1 0 2 1959 1 0 0 NA  0 1 1.000 1.000000
"361/0278" "004/0279" 1 0 0 0  0.500 0 0 2 1959 1 0 0 NA  0 1 1.000 1.000000
"361/0281" "004/0282" 1 0 0 0  0.500 1 0 2 1959 1 0 0 NA  0 1 1.000 1.000000
"361/0416" "004/0412" 0 0 0 0  0.500 0 0 1 1959 0 0 0 NA  1 1 1.000 1.000000
"361/0516" "004/0480" 1 0 0 0  0.500 0 0 3 1959 1 0 0 NA NA 1 1.000 1.000000
"362/0001" "004/0494" 0 0 0 0  0.500 0 0 3 1959 1 1 0 NA NA 1 1.000 1.000000
"362/0017" "004/0524" 1 0 0 0  0.500 0 0 2 1959 1 1 0 NA  1 1 1.000 1.000000
"362/0060" "004/0559" 1 0 0 0  0.500 0 0 3 1959 1 1 0 NA NA 1 1.000 1.000000
"362/0199" "004/0654" 1 0 0 0  0.500 0 0 4 1959 1 0 0 NA NA 1 1.000 1.000000
"362/0217" "004/0668" 0 0 0 0  0.500 0 0 1 1959 0 0 0 NA  1 1 1.000 1.000000
"362/0257" "004/0697" 0 0 0 0  0.500 1 0 1 1959 0 0 0 NA  0 1 1.000 1.000000
"362/0511" "004/0921" 0 0 0 0  0.500 0 0 1 1959 0 0 0 NA  1 1 1.000 1.000000
"362/0525" "004/0931" 0 0 0 0  0.500 0 0 1 1959 0 0 0 NA  1 1 1.000 1.000000
"362/0610" "004/0989" 0 0 0 0  0.500 0 0 1 1959 0 0 0 NA  1 1 1.000 1.000000
"363/0370" "004/1277" 1 0 0 0  0.500 0 0 1 1959 0 1 0 NA  0 1 1.000 1.000000
"363/0420" "004/1307" 0 0 0 0  0.500 1 0 4 1959 1 0 0 NA  1 1 1.000 1.000000
"363/0603" "004/1435" 0 0 0 0  0.500 1 0 3 1959 0 0 0 NA  1 1 1.000 1.000000
"363/0697" "004/1500" 1 0 0 0  0.500 0 0 1 1959 0 0 0 NA NA 1 1.000 1.000000
"364/0040" "004/1554" 0 0 0 0  0.500 1 0 4 1959 0 0 0 NA  0 1 1.000 1.000000
"364/0051" "004/1563" 0 0 0 0  0.500 1 0 1 1959 0 0 0 NA  1 1 1.000 1.000000
"364/0059" "004/1569" 0 0 0 2  0.500 0 0 3 1959 0 0 0 NA  1 1 1.000 1.000000
"364/0177" "004/1650" 0 0 0 0  0.500 0 0 2 1959 0 0 0 NA NA 1 1.000 1.000000
"364/0206" "004/1669" 1 0 0 0  0.500 0 0 1 1959 1 0 0 NA  0 1 1.000 1.000000
"364/0253" "004/1688" 1 0 0 0  0.500 0 0 1 1959 1 0 0 NA  0 1 1.000 1.000000
"364/0339" "005/0110" 1 0 0 0  0.500 0 0 2 1960 1 0 0  1 NA 1 1.000 1.000000
"364/0350" "005/0120" 1 0 0 0  0.500 0 0 2 1960 0 0 0 NA  0 1 1.000 1.000000
"364/0372" "005/0136" 0 0 0 0  0.500 0 0 3 1960 0 0 0 NA  1 1 1.000 1.000000
"364/0426" "005/0173" 0 0 0 0  0.500 0 0 2 1960 0 0 0 NA  1 1 1.000 1.000000
"364/0454" "005/0206" 1 0 0 0  0.500 0 0 2 1960 1 0 0  1 NA 1 1.000 1.000000
"364/0479" "005/0231" 1 0 0 0  0.500 0 0 3 1960 0 0 0 NA NA 1 1.000 1.000000
"364/0507" "005/0249" 0 0 0 0  0.500 0 0 1 1960 0 0 0 NA  1 1 1.000 1.000000
"364/0587" "005/0312" 0 0 0 0  0.500 0 0 1 1960 0 0 0 NA  1 1 1.000 1.000000
"364/0611" "005/0329" 0 0 0 0  0.500 0 0 1 1960 0 0 0 NA  1 1 1.000 1.000000
"364/0631" "005/0340" 1 0 0 0  0.500 0 0 3 1960 0 0 0 NA  0 1 1.000 1.000000
"365/0043" "005/0403" 0 0 0 0  0.500 0 0 3 1960 1 0 0 NA NA 1 1.000 1.000000
"365/0085" "005/0428" 1 0 0 0  0.500 1 0 1 1960 0 0 0 NA  0 1 1.000 1.000000
"365/0109" "005/0445" 1 0 0 0  0.500 1 0 1 1960 0 0 0 NA NA 1 1.000 1.000000
"365/0167" "005/0492" 1 0 0 0  0.500 0 0 2 1960 1 0 0 NA NA 1 1.000 1.000000
"365/0265" "005/0551" 0 0 0 0  0.500 0 0 2 1960 0 0 0 NA  1 1 1.000 1.000000
"365/0290" "005/0568" 0 0 0 0  0.500 0 0 2 1960 0 0 0 NA  0 1 1.000 1.000000
"365/0312" "005/0574" 1 0 0 0  0.500 0 0 1 1960 0 0 0 NA  0 1 1.000 1.000000
"365/0381" "005/0620" 0 0 0 0  0.500 0 0 1 1960 0 0 0 NA  1 1 1.000 1.000000
"365/0399" "005/0633" 0 0 0 0  0.500 0 0 3 1960 1 0 0 NA  1 1 1.000 1.000000
"365/0431" "005/0653" 0 0 0 0  0.500 0 0 3 1960 1 0 0 NA  1 1 1.000 1.000000
"365/0301" "005/0670" 0 0 0 0  0.500 0 0 1 1960 0 0 0 NA  1 1 1.000 1.000000
"365/0505" "005/0734" 1 0 0 0  0.500 0 0 1 1960 1 0 0 NA  0 1 1.000 1.000000
"365/0525" "005/0754" 1 0 0 0  0.500 0 0 1 1960 0 0 0 NA NA 1 1.000 1.000000
"365/0534" "005/0760" 1 0 0 0  0.500 0 0 1 1960 0 0 0 NA NA 1 1.000 1.000000
"365/0551" "005/0773" 1 0 0 0  0.500 0 0 1 1960 0 0 0 NA NA 1 1.000 1.000000
"365/0570" "005/0783" 1 0 0 0  0.500 0 0 1 1960 0 0 0 NA NA 1 1.000 1.000000
"365/0610" "005/0828" 1 0 0 0  0.500 0 0 1 1960 0 0 0 NA  0 1 1.000 1.000000
"365/0624" "005/0838" 1 0 0 0  0.500 0 0 4 1960 0 0 0 NA  1 1 1.000 1.000000
"365/0708" "006/0039" 1 0 0 0  0.500 0 0 2 1960 0 0 0 NA NA 1 1.000 1.000000
"365/0715" "006/0045" 1 0 0 0  0.500 0 0 2 1960 1 0 0  1 NA 1 1.000 1.000000
"366/0001" "006/0084" 1 0 0 0  0.500 0 0 1 1960 1 0 0 NA  0 1 1.000 1.000000
"366/0036" "006/0105" 0 0 0 0  0.500 0 0 3 1960 0 0 0 NA NA 1 1.000 1.000000
"366/0082" "006/0135" 0 0 0 0  0.500 0 0 3 1960 0 0 0 NA NA 1 1.000 1.000000
"366/0117" "006/0156" 0 0 0 0  0.500 0 0 1 1960 0 0 0 NA NA 1 1.000 1.000000
"366/0213" "006/0246" 1 0 0 0  0.500 0 0 1 1960 1 0 0 NA  0 1 1.000 1.000000
"366/0259" "006/0277" 1 0 0 0  0.500 0 0 3 1960 0 0 0 NA NA 1 1.000 1.000000
"366/0293" "006/0301" 1 0 0 0  0.500 1 0 3 1960 0 0 0 NA NA 1 1.000 1.000000
"366/0308" "006/0313" 0 0 0 0  0.500 0 0 2 1960 0 0 0 NA  1 1 1.000 1.000000
"366/0393" "006/0365" 1 0 0 1  0.500 0 0 2 1960 0 0 0 NA  0 1 1.000 1.000000
"366/0420" "006/0393" 0 0 0 0  0.500 0 0 3 1960 1 0 0 NA NA 1 1.000 1.000000
"366/0617" "006/0536" 0 0 0 0  0.500 1 0 3 1960 1 0 0 NA NA 1 1.000 1.000000
"366/0582" "006/0551" 0 0 0 0  0.500 0 0 3 1960 1 0 0 NA NA 1 1.000 1.000000
"366/0599" "006/0563" 0 0 0 0  0.500 0 0 3 1960 1 0 0 NA NA 1 1.000 1.000000
"366/0643" "006/0575" 0 0 0 0  0.500 1 0 2 1960 0 0 0 NA  1 1 1.000 1.000000
"367/0001" "006/0625" 0 0 0 0  0.500 0 0 3 1960 1 0 0 NA  1 1 1.000 1.000000
"366/0717" "006/0751" 1 0 0 0  0.500 0 0 1 1960 0 0 0 NA NA 1 1.000 1.000000
"367/0203" "006/0782" 0 0 0 0  0.500 0 0 3 1960 1 0 0 NA  1 1 1.000 1.000000
"367/0290" "006/0836" 1 0 0 0  0.500 0 0 3 1960 1 0 0 NA  0 1 1.000 1.000000
"367/0364" "006/0901" 0 0 0 0  0.500 0 0 1 1960 0 0 0 NA  1 1 1.000 1.000000
"367/0374" "006/0908" 0 0 0 0  0.500 1 0 2 1960 0 0 0 NA  1 1 1.000 1.000000
"367/0389" "006/0919" 1 0 0 0  0.500 0 0 3 1960 0 0 0 NA NA 1 1.000 1.000000
"367/0421" "006/0940" 1 0 0 0  0.500 0 0 1 1960 0 0 0 NA  0 1 1.000 1.000000
"367/0433" "006/0948" 1 0 0 0  0.500 0 0 1 1960 0 0 0 NA NA 1 1.000 1.000000
"367/0456" "006/0963" 1 0 0 0  0.500 0 0 3 1960 0 0 0 NA  0 1 1.000 1.000000
"367/0488" "006/0982" 1 0 0 0  0.500 0 0 3 1960 1 0 0 NA NA 1 1.000 1.000000
"367/0556" "006/1028" 0 0 0 0  0.500 0 0 1 1960 0 0 0 NA  1 1 1.000 1.000000
"367/0568" "006/1037" 1 0 0 0  0.500 0 0 1 1960 0 0 0 NA NA 1 1.000 1.000000
"367/0643" "006/1081" 1 0 0 0  0.500 1 0 1 1960 1 0 0 NA NA 1 1.000 1.000000
"367/0717" "006/1127" 1 0 0 0  0.500 0 0 1 1960 0 0 0 NA NA 1 1.000 1.000000
"367/0820" "006/1191" 0 0 0 0  0.500 0 0 3 1960 1 0 0 NA NA 1 1.000 1.000000
"367/0886" "006/1230" 0 0 0 0  0.500 0 0 3 1960 0 0 0 NA  1 1 1.000 1.000000
"368/0052" "007/0114" 1 0 0 0  0.500 0 0 1 1961 0 0 0 NA NA 1 1.000 1.000000
"368/0057" "007/0118" 0 0 0 0  0.500 0 0 2 1961 1 0 0 NA NA 1 1.000 1.000000
"368/0071" "007/0139" 1 0 0 0  0.500 0 0 4 1961 0 0 0 NA NA 1 1.000 1.000000
"368/0157" "007/0207" 1 0 0 0  0.500 0 0 2 1961 1 0 0  1 NA 1 1.000 1.000000
"368/0208" "007/0240" 1 0 0 0  0.500 1 0 5 1961 0 0 0 NA  1 1 1.000 1.000000
"368/0231" "007/0256" 0 0 0 0  0.500 1 0 3 1961 0 0 0 NA  0 1 1.000 1.000000
"368/0278" "007/0285" 1 0 0 0  0.500 0 0 3 1961 0 0 0 NA NA 1 1.000 1.000000
"368/0351" "007/0346" 1 0 0 0  0.500 0 0 2 1961 0 0 0 NA NA 1 1.000 1.000000
"368/0424" "007/0417" 0 0 0 0  0.500 0 0 1 1961 0 0 0 NA  1 1 1.000 1.000000
"368/0443" "007/0442" 1 0 0 0  0.500 0 0 1 1961 0 0 0 NA NA 1 1.000 1.000000
"368/0448" "007/0446" 0 0 0 0  0.500 0 0 4 1961 0 0 0 NA NA 1 1.000 1.000000
"368/0487" "007/0473" 1 0 0 0  0.500 0 0 1 1961 0 0 0 NA  0 1 1.000 1.000000
"369/0045" "007/0562" 1 0 0 0  0.500 0 0 2 1961 0 0 0  1 NA 1 1.000 1.000000
"369/0084" "007/0585" 0 0 0 0  0.500 1 0 4 1961 1 0 0 NA NA 1 1.000 1.000000
"369/0121" "007/0614" 1 0 0 0  0.500 0 0 1 1961 0 0 0 NA  0 1 1.000 1.000000
"369/0186" "007/0663" 1 0 0 0  0.500 0 0 2 1961 1 0 0  1 NA 1 1.000 1.000000
"369/0367" "007/0809" 1 0 0 2  0.500 1 0 2 1961 0 0 0 NA  0 1 1.000 1.000000
"369/0438" "008/0021" 1 0 0 0  0.500 0 0 2 1961 0 0 0 NA  0 1 1.000 1.000000
"369/0469" "008/0044" 1 0 0 0  0.500 0 0 1 1961 0 0 0 NA  0 1 1.000 1.000000
"369/0506" "008/0070" 1 0 0 0  0.500 0 0 1 1961 0 0 0 NA NA 1 1.000 1.000000
"369/0541" "008/0098" 0 0 0 0  0.500 0 0 1 1961 1 0 0 NA NA 1 1.000 1.000000
"369/0590" "008/0130" 1 0 0 0  0.500 1 0 4 1961 0 0 0 NA NA 1 1.000 1.000000
"369/0599" "008/0137" 0 0 0 0  0.500 0 0 1 1961 1 0 0 NA  1 1 1.000 1.000000
"369/0689" "008/0198" 1 0 0 0  0.500 0 0 4 1961 0 0 0 NA NA 1 1.000 1.000000
"369/0705" "008/0211" 1 0 0 0  0.500 0 0 1 1961 0 0 0 NA NA 1 1.000 1.000000
"369/0749" "008/0240" 1 0 0 0  0.500 0 0 3 1961 1 0 0 NA  0 1 1.000 1.000000
"370/0049" "008/0325" 1 0 0 0  0.500 0 0 1 1961 0 0 0 NA NA 1 1.000 1.000000
"370/0139" "008/0384" 0 0 0 0  0.500 0 0 1 1961 0 0 0 NA NA 1 1.000 1.000000
"370/0159" "008/0407" 1 0 0 0  0.500 0 0 2 1961 0 0 0  1 NA 1 1.000 1.000000
"370/0230" "008/0434" 1 0 0 0  0.500 0 0 1 1961 0 0 0 NA  0 1 1.000 1.000000
"370/0375" "008/0569" 1 0 0 0  0.500 0 0 3 1961 0 0 0 NA NA 1 1.000 1.000000
"370/0421" "008/0601" 1 0 0 0  0.500 0 0 3 1961 1 0 0 NA NA 1 1.000 1.000000
"370/0478" "008/0639" 1 0 0 0  0.500 0 0 3 1961 0 0 0 NA  0 1 1.000 1.000000
"370/0650" "008/0750" 1 0 0 0  0.500 0 0 1 1961 0 0 0 NA  0 1 1.000 1.000000
"370/0660" "008/0758" 1 0 0 0  0.500 0 0 1 1961 1 0 0 NA NA 1 1.000 1.000000
"371/0075" "009/0136" 0 0 1 0  0.500 1 0 1 1962 0 0 1 NA  1 1 1.000 1.000000
"371/0208" "009/0255" 1 0 1 0  0.500 0 0 4 1962 0 1 1 NA NA 1 1.000 1.000000
"371/0236" "009/0285" 1 0 0 0  0.500 0 0 1 1962 0 1 0 NA NA 1 1.000 1.000000
"371/0341" "009/0357" 0 0 0 0  0.500 0 0 1 1962 0 0 0 NA  1 1 1.000 1.000000
"371/0415" "009/0405" 1 0 0 0  0.500 0 0 3 1962 1 0 0 NA NA 1 1.000 1.000000
"371/0471" "009/0441" 1 0 0 0  0.500 0 0 1 1962 0 0 0 NA  0 1 1.000 1.000000
"372/0058" "009/0584" 1 0 0 0  0.500 0 0 3 1962 0 1 0 NA NA 1 1.000 1.000000
"372/0144" "009/0644" 1 0 0 2  0.500 1 0 2 1962 1 1 0 NA  0 1 1.000 1.000000
"372/0229" "009/0697" 1 0 0 0  0.500 0 0 3 1962 1 1 0 NA NA 1 1.000 1.000000
"372/0293" "009/0770" 1 0 0 0  0.500 0 0 1 1962 0 0 0 NA NA 1 1.000 1.000000
"372/0335" "009/0799" 1 0 0 0  0.500 0 0 1 1962 1 1 0 NA NA 1 1.000 1.000000
"372/0353" "009/0811" 1 0 0 0  0.500 0 0 2 1962 0 1 0 NA NA 1 1.000 1.000000
"372/0368" "009/0821" 1 0 0 0  0.500 1 0 2 1962 1 1 0  0 NA 1 1.000 1.000000
"372/0391" "009/0837" 1 0 0 0  0.500 1 0 1 1962 0 1 0 NA NA 1 1.000 1.000000
"372/0477" "009/0892" 1 0 0 0  0.500 1 0 2 1962 0 1 0 NA NA 1 1.000 1.000000
"372/0487" "009/0899" 1 0 0 0  0.500 0 0 2 1962 0 1 0 NA NA 1 1.000 1.000000
"372/0528" "009/0922" 1 0 0 0  0.500 0 0 1 1962 0 1 0 NA NA 1 1.000 1.000000
"372/0539" "009/0929" 1 0 0 0  0.500 0 0 3 1962 1 0 0 NA NA 1 1.000 1.000000
"372/0734" "010/0100" 1 0 0 0  0.500 0 0 1 1962 0 1 0 NA  0 1 1.000 1.000000
"373/0001" "010/0148" 1 0 0 0  0.500 0 0 1 1962 0 1 0 NA  0 1 1.000 1.000000
"373/0083" "010/0215" 0 0 0 0  0.500 0 0 1 1962 0 1 0 NA NA 1 1.000 1.000000
"373/0096" "010/0224" 1 0 0 0  0.500 0 0 4 1962 0 1 0 NA NA 1 1.000 1.000000
"373/0179" "010/0278" 0 0 0 0  0.500 0 0 1 1962 0 1 0 NA  1 1 1.000 1.000000
"373/0244" "010/0323" 1 0 1 0  0.500 0 0 2 1962 1 1 1  1 NA 1 1.000 1.000000
"373/0262" "010/0335" 1 0 1 0  0.500 0 0 2 1962 0 1 1  1 NA 1 1.000 1.000000
"373/0267" "010/0338" 1 0 1 0  0.500 0 0 2 1962 1 1 1  1 NA 1 1.000 1.000000
"373/0284" "010/0349" 1 0 1 0  0.500 0 0 2 1962 0 1 1 NA NA 1 1.000 1.000000
"373/0334" "010/0383" 1 0 0 0  0.500 0 0 1 1962 0 1 0 NA  0 1 1.000 1.000000
"373/0379" "010/0428" 1 0 0 0  0.500 0 0 6 1962 0 1 0  1 NA 1 1.000 1.000000
"373/0405" "010/0444" 0 0 0 0  0.500 1 0 1 1962 0 1 0 NA  1 1 1.000 1.000000
"373/0420" "010/0456" 0 0 0 0  0.500 0 0 2 1962 0 1 0 NA NA 1 1.000 1.000000
"373/0427" "010/0462" 0 0 0 0  0.500 0 0 1 1962 1 1 0 NA  1 1 1.000 1.000000
"373/0487" "010/0501" 1 0 0 0  0.500 0 0 1 1962 0 1 0 NA  0 1 1.000 1.000000
"373/0503" "010/0513" 1 0 0 0  0.500 0 0 1 1962 0 1 0 NA NA 1 1.000 1.000000
"373/0526" "010/0529" 1 0 0 0  0.500 0 0 2 1962 1 1 0  1 NA 1 1.000 1.000000
"373/0647" "010/0605" 1 0 0 0  0.500 1 0 3 1962 0 1 0 NA NA 1 1.000 1.000000
"373/0668" "010/0622" 1 0 0 0  0.500 0 0 2 1962 0 1 0 NA NA 1 1.000 1.000000
"373/0683" "010/0632" 1 0 0 0  0.500 0 0 2 1962 1 1 0  1 NA 1 1.000 1.000000
"373/0723" "010/0663" 1 0 0 0  0.500 0 0 1 1962 0 1 0 NA NA 1 1.000 1.000000
"374/0023" "010/0726" 1 0 0 0  0.500 1 0 1 1962 1 1 0 NA NA 1 1.000 1.000000
"374/0109" "010/0778" 1 0 0 0  0.500 0 0 3 1962 0 1 0 NA  0 1 1.000 1.000000
"374/0203" "010/0844" 1 0 0 0  0.500 1 0 3 1962 1 1 0 NA NA 1 1.000 1.000000
"374/0398" "010/0965" 1 0 0 0  0.500 0 0 3 1962 1 1 0 NA NA 1 1.000 1.000000
"374/0449" "010/1000" 1 0 0 0  0.500 0 0 2 1962 0 1 0 NA  1 1 1.000 1.000000
"374/0469" "010/1013" 1 0 0 0  0.500 0 0 2 1962 0 1 0 NA  0 1 1.000 1.000000
"375/0085" "011/0171" 1 0 0 0  0.500 0 0 1 1963 0 0 0 NA NA 1 1.000 1.000000
"375/0162" "011/0224" 1 0 0 0  0.500 1 0 1 1963 0 0 0 NA  0 1 1.000 1.000000
"375/0169" "011/0229" 1 0 0 0  0.500 0 0 1 1963 0 0 0 NA  0 1 1.000 1.000000
"375/0217" "011/0281" 1 0 0 0  0.500 0 0 2 1963 0 0 0 NA  0 1 1.000 1.000000
"375/0277" "011/0331" 1 0 0 0  0.500 0 0 2 1963 0 0 0 NA  0 1 1.000 1.000000
"375/0399" "011/0430" 1 0 0 0  0.500 0 0 2 1963 1 0 0  1 NA 1 1.000 1.000000
"376/0001" "011/0481" 1 0 0 0  0.500 0 0 2 1963 1 0 0  1 NA 1 1.000 1.000000
"376/0052" "011/0512" 0 0 0 0  0.500 0 0 2 1963 1 0 0 NA NA 1 1.000 1.000000
"376/0075" "011/0527" 0 0 0 0  0.500 1 0 1 1963 0 0 0 NA  1 1 1.000 1.000000
"376/0086" "011/0536" 1 0 0 0  0.500 0 0 1 1963 0 0 0 NA  1 1 1.000 1.000000
"376/0120" "011/0559" 1 0 0 0  0.500 0 0 2 1963 1 0 0 NA  0 1 1.000 1.000000
"376/0149" "011/0576" 1 0 0 0  0.500 0 0 3 1963 0 0 0 NA  0 1 1.000 1.000000
"376/0169" "011/0590" 1 0 0 0  0.500 0 0 2 1963 0 0 0 NA NA 1 1.000 1.000000
"376/0182" "011/0599" 1 0 0 0  0.500 0 0 2 1963 0 0 0 NA NA 1 1.000 1.000000
"376/0254" "011/0686" 1 0 0 0  0.500 0 0 3 1963 1 0 0 NA NA 1 1.000 1.000000
"376/0364" "011/0777" 1 0 0 0  0.500 0 0 1 1963 0 1 0 NA  0 1 1.000 1.000000
"376/0483" "011/0856" 1 0 0 0  0.500 0 0 1 1963 0 0 0 NA NA 1 1.000 1.000000
"376/0528" "011/0887" 0 0 0 0  0.500 0 0 1 1963 0 0 0 NA  1 1 1.000 1.000000
"376/0560" "011/0911" 0 0 0 0  0.500 0 0 2 1963 0 0 0 NA  1 1 1.000 1.000000
"376/0575" "011/0921" 0 0 0 0  0.500 0 0 1 1963 0 0 0 NA NA 1 1.000 1.000000
"376/0605" "011/0940" 0 0 0 0  0.500 0 0 3 1963 0 0 0 NA  1 1 1.000 1.000000
"377/0001" "012/0089" 1 0 0 0  0.500 0 0 3 1963 0 0 0 NA NA 1 1.000 1.000000
